author,comment_count,posting_rate,avg_text_similarity,std_text_length,duplicate_ratio,degree_centrality,buzzer_score,buzzer_category,isolation_forest_score,ml_buzzer_label
@CahAngon-h4s,1,1.0,0.0,0.0,0.0,0.21194190424959655,2,Medium Suspicion,-0.5864762411747264,Suspected Buzzer
@MainahAnofa,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@danilputra5816,1,1.0,0.0,0.0,0.0,0.09915725300340685,2,Medium Suspicion,-0.44575239824716734,Normal User
@BukhoriRedmibonang,1,1.0,0.0,0.0,0.0,0.08355746817285278,2,Medium Suspicion,-0.4752885277372252,Normal User
@CLIPPERMFS,1,1.0,0.0,0.0,0.0,0.16908732293347678,2,Medium Suspicion,-0.5220449924253168,Normal User
@rianyann7427,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@riasky-ye4lb,1,1.0,0.0,0.0,0.0,0.06993006993006994,2,Medium Suspicion,-0.45687789903903075,Normal User
@firepvz_17,1,1.0,0.0,0.0,0.0,0.10059171597633136,2,Medium Suspicion,-0.45531137290193324,Normal User
@richellesalon2755,1,1.0,0.0,0.0,0.0,0.09682625067240452,2,Medium Suspicion,-0.4496073187628117,Normal User
@ButetHen,1,1.0,0.0,0.0,0.0,0.06903353057199212,2,Medium Suspicion,-0.45398093499728726,Normal User
@rickyjulio1863,2,1.9933554817275747,0.20199309249791836,0.0,0.0,0.18504572350726198,2,Medium Suspicion,-0.7107175817071543,Suspected Buzzer
@BurhanuddinBurhanuddin-m4e,1,1.0,0.0,0.0,0.0,0.09879863726017572,2,Medium Suspicion,-0.4428274743398133,Normal User
@ZakyPradana-yw9tx,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@BundaNissa-m6r9m,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@ZayNuri-f7e,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@SakimSaputra-r6r,1,1.0,0.0,0.0,0.0,0.21194190424959655,2,Medium Suspicion,-0.5864762411747264,Suspected Buzzer
@MahrezAdyatama,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@retnokusbaroroh635,1,1.0,0.0,0.0,0.0,0.11816388739465662,2,Medium Suspicion,-0.49301728146287366,Normal User
@ZiaZiaaa-oz8vc,1,1.0,0.0,0.0,0.0,0.13555675094136632,2,Medium Suspicion,-0.47887157532532043,Normal User
@regangerrard768,3,2.6779072650632285,0.0,1.7320508075688772,0.0,0.0034068495606957147,2,Medium Suspicion,-0.7006462007510066,Suspected Buzzer
@CitraElmeera,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@NasarudinReza,1,1.0,0.0,0.0,0.0,0.07871615563923257,2,Medium Suspicion,-0.47727130004687784,Normal User
@CioAlgifari,1,1.0,0.0,0.0,0.0,0.1455979917518379,2,Medium Suspicion,-0.47034783151292175,Normal User
@fitriyulia-b1b,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@rendiherawan3714,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@CindiRevalinda,1,1.0,0.0,0.0,0.0,0.10059171597633136,2,Medium Suspicion,-0.45531137290193324,Normal User
@CindiAgustira,1,1.0,0.0,0.0,0.0,0.1351981351981352,2,Medium Suspicion,-0.4830667423694164,Normal User
@SafniatiSafniati-h9l,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@CicihRatnaAsih,1,1.0,0.0,0.0,0.0,0.1694459386767079,2,Medium Suspicion,-0.5245347184431585,Normal User
@Zelmir33,1,1.0,0.0,0.0,0.0,0.09055047516585979,2,Medium Suspicion,-0.4707254047116233,Normal User
@MadeRibut-u4d,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@ChoirulAnam-d9c,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@danielmmm9532,1,1.0,0.0,0.0,0.0,0.19454904070288687,2,Medium Suspicion,-0.547334195913979,Suspected Buzzer
@Sahril123-f4i,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@resisafitri,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@resmitamita4937,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@MaeSaroh-j9k,1,1.0,0.0,0.0,0.0,0.13555675094136632,2,Medium Suspicion,-0.47887157532532043,Normal User
@NaniYunianingsih,1,1.0,0.0,0.0,0.0,0.09879863726017572,2,Medium Suspicion,-0.4428274743398133,Normal User
@NaniRohani-z4v,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@SalsaBella86-f9f2n,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@darmanelidarmaneli7950,1,1.0,0.0,0.0,0.0,0.06903353057199212,2,Medium Suspicion,-0.45398093499728726,Normal User
@SapruddinUdin-g4i,1,1.0,0.0,0.0,0.0,0.1043571812802582,2,Medium Suspicion,-0.46247428833730064,Normal User
@ritarositarosita9191,1,1.0,0.0,0.0,0.0,0.21194190424959655,2,Medium Suspicion,-0.5864762411747264,Suspected Buzzer
@Bintang-p8q4x,1,1.0,0.0,0.0,0.0,0.10758472296933835,2,Medium Suspicion,-0.47276238532919407,Normal User
@Nanda-u1u7b,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@rischadona2878,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@BimaSung,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@ZahraPurnama-j8x,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@BimaNaufaridho,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@risnawatirajab9219,1,1.0,0.0,0.0,0.0,0.12192935269858347,2,Medium Suspicion,-0.49705815116643315,Normal User
@SandiPurnama-q4i,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@Bilqisnabila-e3i,1,1.0,0.0,0.0,0.0,0.07351622736238121,2,Medium Suspicion,-0.4637739665694226,Normal User
@ZahraHalwa-u3j,1,1.0,0.0,0.0,0.0,0.13555675094136632,2,Medium Suspicion,-0.47887157532532043,Normal User
@rivaelGultom-j2l,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@ridwankasim1422,1,1.0,0.0,0.0,0.0,0.1043571812802582,2,Medium Suspicion,-0.46247428833730064,Normal User
@fiandraseptiandirgantara8481,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@riyadiyadi2202,1,1.0,0.0,0.0,0.0,0.08230231307154384,2,Medium Suspicion,-0.4751286319962661,Normal User
@Zahra-zo5np,1,1.0,0.0,0.0,0.0,0.1296395911780527,2,Medium Suspicion,-0.5018984801683991,Normal User
@SantiaDewi-o8k,1,1.0,0.0,0.0,0.0,0.1043571812802582,2,Medium Suspicion,-0.46247428833730064,Normal User
@SanusiUci-ry3uf,1,1.0,0.0,0.0,0.0,0.17285278823740363,2,Medium Suspicion,-0.5369863050085987,Suspected Buzzer
@BiancaHumairoh,1,1.0,0.0,0.0,0.0,0.09019185942262865,2,Medium Suspicion,-0.4713339462288005,Normal User
@fiandaramadhani2605,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@BewokDian,1,1.0,0.0,0.0,0.0,0.08266092881477496,2,Medium Suspicion,-0.47386631927521206,Normal User
@BernadusAl,1,1.0,0.0,0.0,0.0,0.1043571812802582,2,Medium Suspicion,-0.46247428833730064,Normal User
@rizkyarkana9600,1,1.0,0.0,0.0,0.0,0.09718486641563565,2,Medium Suspicion,-0.44482184313250145,Normal User
@fikaervina477,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@ZahratulUyun-c5x8b,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@MamaG3-c7v,1,1.0,0.0,0.0,0.0,0.10830195445580061,2,Medium Suspicion,-0.47536996807670584,Normal User
@rioyugaiswanto4956,1,1.0,0.0,0.0,0.0,0.07961269499731038,2,Medium Suspicion,-0.47414956404363834,Normal User
@finofino-s5o5f,1,1.0,0.0,0.0,0.0,0.11188811188811189,2,Medium Suspicion,-0.48773666765452717,Normal User
@MalesinCuy625,1,1.0,0.0,0.0,0.0,0.11852250313788776,2,Medium Suspicion,-0.49164439086323247,Normal User
@Salwa-e8s,1,1.0,0.0,0.0,0.0,0.1043571812802582,2,Medium Suspicion,-0.46247428833730064,Normal User
@Buatip7plus,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@SalwaAnanda-v9t,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@MalikAza-r3k,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@ZakiaKia-q4t,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@rikasuwarni1917,1,1.0,0.0,0.0,0.0,0.09521247982786445,2,Medium Suspicion,-0.46454892044833807,Normal User
@Botak_Y,1,1.0,0.0,0.0,0.0,0.21194190424959655,2,Medium Suspicion,-0.5864762411747264,Suspected Buzzer
@MalikFahriza,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@Samsul-y3q6g,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@BorisJelsen-g3j,1,1.0,0.0,0.0,0.0,0.17966648735879506,2,Medium Suspicion,-0.5428639886394715,Suspected Buzzer
@fikalaela2705,1,1.0,0.0,0.0,0.0,0.10059171597633136,2,Medium Suspicion,-0.45531137290193324,Normal User
@rinihendayani3193,1,1.0,0.0,0.0,0.0,0.10471579702348933,2,Medium Suspicion,-0.4651937615190702,Normal User
@BoimViaaa,1,1.0,0.0,0.0,0.0,0.13555675094136632,2,Medium Suspicion,-0.47887157532532043,Normal User
@ZainuddinHusein,1,1.0,0.0,0.0,0.0,0.16908732293347678,2,Medium Suspicion,-0.5220449924253168,Normal User
@MalkaKalma,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@rinisulistyo-f5u,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@rinnenek,1,1.0,0.0,0.0,0.0,0.08176438945669715,2,Medium Suspicion,-0.4758886706243555,Normal User
@SamujiJi-zz4cc,1,1.0,0.0,0.0,0.0,0.09682625067240452,2,Medium Suspicion,-0.4496073187628117,Normal User
@ZahwaZz2901,1,1.0,0.0,0.0,0.0,0.16908732293347678,2,Medium Suspicion,-0.5220449924253168,Normal User
@YudiSyachyudi-h4t,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@SempokDita,1,1.0,0.0,0.0,0.0,0.1043571812802582,2,Medium Suspicion,-0.46247428833730064,Normal User
@YudiSafran,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@SilaSila-p8h,1,1.0,0.0,0.0,0.0,0.21194190424959655,2,Medium Suspicion,-0.5864762411747264,Suspected Buzzer
@NadiRaa-o9d,1,1.0,0.0,0.0,0.0,0.07979200286892595,2,Medium Suspicion,-0.47414956404363834,Normal User
@singgihningbudi2279,1,1.0,0.0,0.0,0.0,0.1043571812802582,2,Medium Suspicion,-0.46247428833730064,Normal User
@ArsyaDavayanda,1,1.0,0.0,0.0,0.0,0.09664694280078896,2,Medium Suspicion,-0.44937561983301433,Normal User
@ArsyaArsyi-z5m,1,1.0,0.0,0.0,0.0,0.16908732293347678,2,Medium Suspicion,-0.5220449924253168,Normal User
@SilnaFarodisa-r2f,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@Yatinah-o5r,1,1.0,0.0,0.0,0.0,0.17536309844002151,2,Medium Suspicion,-0.5370177619152083,Suspected Buzzer
@Arsila-o5s,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@fandafanani8522,1,1.0,0.0,0.0,0.0,0.21194190424959655,2,Medium Suspicion,-0.5864762411747264,Suspected Buzzer
@sipabela-57,1,1.0,0.0,0.0,0.0,0.0849919311457773,2,Medium Suspicion,-0.47539927245647623,Normal User
@ArsenioArkhananta,1,1.0,0.0,0.0,0.0,0.19454904070288687,2,Medium Suspicion,-0.547334195913979,Suspected Buzzer
@SilvianiAnanda,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@denisfamily9836,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@ArofahArofah-r1y,1,1.0,0.0,0.0,0.0,0.0959297113143267,2,Medium Suspicion,-0.45777782991216803,Normal User
@SimpangTiga-sd3gg,1,1.0,0.0,0.0,0.0,0.09915725300340685,2,Medium Suspicion,-0.44575239824716734,Normal User
@ArmunahAliya,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@siskadewi2917,1,1.0,0.0,0.0,0.0,0.09521247982786445,2,Medium Suspicion,-0.46454892044833807,Normal User
@SindaResinda,1,1.0,0.0,0.0,0.0,0.17536309844002151,2,Medium Suspicion,-0.5370177619152083,Suspected Buzzer
@fajarriyan7363,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@sitiaisa7008,1,1.0,0.0,0.0,0.0,0.11816388739465662,2,Medium Suspicion,-0.49301728146287366,Normal User
@ArsyakhaGhafi,1,1.0,0.0,0.0,0.0,0.13555675094136632,2,Medium Suspicion,-0.47887157532532043,Normal User
@Marzinatun,1,1.0,0.0,0.0,0.0,0.07530930607853685,2,Medium Suspicion,-0.46449263939518975,Normal User
@shandymaulana8947,1,1.0,0.0,0.0,0.0,0.15366684597453828,2,Medium Suspicion,-0.49349288170176886,Normal User
@YayanSopyanto,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@Askan-k2j,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@AskaWing-i2m,1,1.0,0.0,0.0,0.0,0.07297830374753451,2,Medium Suspicion,-0.4628335719223063,Normal User
@SifaAsifa-l7x,1,1.0,0.0,0.0,0.0,0.16908732293347678,2,Medium Suspicion,-0.5220449924253168,Normal User
@AsihSafitri-pv8vw,1,1.0,0.0,0.0,0.0,0.19454904070288687,2,Medium Suspicion,-0.547334195913979,Suspected Buzzer
@Nadiasyifa-q1k,1,1.0,0.0,0.0,0.0,0.13555675094136632,2,Medium Suspicion,-0.47887157532532043,Normal User
@far31081981,1,1.0,0.0,0.0,0.0,0.12121212121212122,2,Medium Suspicion,-0.4947888718376828,Normal User
@AsialisKisaran,1,1.0,0.0,0.0,0.0,0.06903353057199212,2,Medium Suspicion,-0.45398093499728726,Normal User
@AshifaLampung,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@sholehatinbilghis,1,1.0,0.0,0.0,0.0,0.07441276672045903,2,Medium Suspicion,-0.46290746680584344,Normal User
@Sihabulala,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@sichypicko,1,1.0,0.0,0.0,0.0,0.1043571812802582,2,Medium Suspicion,-0.46247428833730064,Normal User
@sidojaya-y4y,1,1.0,0.0,0.0,0.0,0.11690873229334768,2,Medium Suspicion,-0.49589594048218416,Normal User
@fannyleke2244,1,1.0,0.0,0.0,0.0,0.09108839878070647,2,Medium Suspicion,-0.4686356168446262,Normal User
@sihabdesing3316,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@silia-p8z,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@ArviFazri,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@silviamardina3225,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@silviasheilalaudya,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@Arul-d9x,1,1.0,0.0,0.0,0.0,0.14972207279899588,2,Medium Suspicion,-0.4633633469721122,Normal User
@ArkarnaLIntangNuswantaraS,1,1.0,0.0,0.0,0.0,0.157073695535234,2,Medium Suspicion,-0.5075130225243228,Normal User
@ArkarazanSaleem,1,1.0,0.0,0.0,0.0,0.07369553523399677,2,Medium Suspicion,-0.46269436910563494,Normal User
@ArkanaDirga-v3q,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@YasbihOktober,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@smaalghazaly4540,2,0.0029427079288812884,0.20199309249791836,0.0,0.0,0.11224672763134302,2,Medium Suspicion,-0.7090521973889202,Suspected Buzzer
@YantiSusilawati-p8g,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@ArianaAlmeera,1,1.0,0.0,0.0,0.0,0.0984400215169446,2,Medium Suspicion,-0.4388204283968193,Normal User
@desitriana1987,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@SitiCholilah-h7u,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@ArganArgan-x4p,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@fahirasalwabadru2347,1,1.0,0.0,0.0,0.0,0.09449524834140219,2,Medium Suspicion,-0.4668005153318125,Normal User
@sonniezahra-nt5ff,1,1.0,0.0,0.0,0.0,0.09557109557109557,2,Medium Suspicion,-0.46065497050836496,Normal User
@MaulidaMaulida-wi2qi,1,1.0,0.0,0.0,0.0,0.10059171597633136,2,Medium Suspicion,-0.45531137290193324,Normal User
@ArfanIntan,1,1.0,0.0,0.0,0.0,0.07979200286892595,2,Medium Suspicion,-0.47414956404363834,Normal User
@SitiFauziah-e2v,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@faeyzaazzam,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@ArfaPurnama-d2d,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@ArdiyantoVivo,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@ArdinaPrasasti,1,1.0,0.0,0.0,0.0,0.1455979917518379,2,Medium Suspicion,-0.47034783151292175,Normal User
@fadielafra7125,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@fadhilalfarhizqy138,1,1.0,0.0,0.0,0.0,0.19454904070288687,2,Medium Suspicion,-0.547334195913979,Suspected Buzzer
@SitiKhoiriyah-k4p,1,1.0,0.0,0.0,0.0,0.1455979917518379,2,Medium Suspicion,-0.47034783151292175,Normal User
@ArdanSapura,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@ArielNoah-n4w,1,1.0,0.0,0.0,0.0,0.1455979917518379,2,Medium Suspicion,-0.47034783151292175,Normal User
@SitiAisyah-rk1oc,1,1.0,0.0,0.0,0.0,0.08678500986193294,2,Medium Suspicion,-0.4747911288238947,Normal User
@ArifIslachudin,1,1.0,0.0,0.0,0.0,0.13555675094136632,2,Medium Suspicion,-0.47887157532532043,Normal User
@SisiMayangsari-f4p,1,1.0,0.0,0.0,0.0,0.09682625067240452,2,Medium Suspicion,-0.4496073187628117,Normal User
@sitiaisyahqonita,2,0.017787703755676006,0.4112070550676187,0.7071067811865476,0.0,0.2460103998565537,2,Medium Suspicion,-0.7475884863377006,Suspected Buzzer
@faizhusnuddin5654,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@sitifitriyah429,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@ArkaPutra-fl6no,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@SintaMulyanti-q5q,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@SintaTya-q7k,1,1.0,0.0,0.0,0.0,0.17536309844002151,2,Medium Suspicion,-0.5370177619152083,Suspected Buzzer
@ArkaAulian-m1s,1,1.0,0.0,0.0,0.0,0.16908732293347678,2,Medium Suspicion,-0.5220449924253168,Normal User
@Sintapurnamasari-x2y,1,1.0,0.0,0.0,0.0,0.1455979917518379,2,Medium Suspicion,-0.47034783151292175,Normal User
@YanuarShahbana,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@YantiWisnu-x2f,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@YantiYanti-p7d,1,1.0,0.0,0.0,0.0,0.07441276672045903,2,Medium Suspicion,-0.46290746680584344,Normal User
@ArisHadianto-km6xg,1,1.0,0.0,0.0,0.0,0.16908732293347678,2,Medium Suspicion,-0.5220449924253168,Normal User
@SiskaSiska-m1t,1,1.0,0.0,0.0,0.0,0.09575040344271114,2,Medium Suspicion,-0.4594618620157695,Normal User
@ArinaZulfa-h2z,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@sitipatimah6552,1,1.0,0.0,0.0,0.0,0.09646763492917339,2,Medium Suspicion,-0.4528196805214803,Normal User
@ArifinMochamad-v7y,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@sitirubiyanti8827,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@sitisakinah6446,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@SidhiqAlfahridzy,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@sinanggulmatholiunnajah85,1,1.0,0.0,0.0,0.0,0.09826071364532903,2,Medium Suspicion,-0.4379125442096326,Normal User
@Asmana2023-s7o,1,1.0,0.0,0.0,0.0,0.18504572350726198,2,Medium Suspicion,-0.5451605447299845,Suspected Buzzer
@MarsinahInah-f4l,1,1.0,0.0,0.0,0.0,0.09108839878070647,2,Medium Suspicion,-0.4686356168446262,Normal User
@Marwita123-wx8cl,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@farhanindraniskala9012,1,1.0,0.0,0.0,0.0,0.09521247982786445,2,Medium Suspicion,-0.46454892044833807,Normal User
@servasiuskiwantul3413,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@ShevaAlleta,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@Martinah-f3d,1,1.0,0.0,0.0,0.0,0.07835753989600143,2,Medium Suspicion,-0.4757430820344794,Normal User
@Martikah1956,1,1.0,0.0,0.0,0.0,0.10328133405056482,2,Medium Suspicion,-0.46017657990374117,Normal User
@sellaabigail,1,1.0,0.0,0.0,0.0,0.16263223955531647,2,Medium Suspicion,-0.5153885212077396,Normal User
@dedyrotary348,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@MartaPutri-j4f,1,1.0,0.0,0.0,0.0,0.10866057019903173,2,Medium Suspicion,-0.47502163576685685,Normal User
@AsmiaAsmia-ww5pm,1,1.0,0.0,0.0,0.0,0.07333691949076565,2,Medium Suspicion,-0.4634602895771012,Normal User
@AthahilahAbidht,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@YokiNuryatin,1,1.0,0.0,0.0,0.0,0.17536309844002151,2,Medium Suspicion,-0.5370177619152083,Suspected Buzzer
@YolaNda-w9n2r,1,1.0,0.0,0.0,0.0,0.1043571812802582,2,Medium Suspicion,-0.46247428833730064,Normal User
@saudiazziyada,4,3.5740878629932986,0.08392090536878193,1.707825127659933,0.0,0.006634391249775866,2,Medium Suspicion,-0.7404148492854443,Suspected Buzzer
@satriafarvypratama9587,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
@setyakumara7143,1,1.0,0.0,0.0,0.0,0.13555675094136632,2,Medium Suspicion,-0.47887157532532043,Normal User
@Atik-w6y,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@AtikNatalia-o6p,1,1.0,0.0,0.0,0.0,0.19454904070288687,2,Medium Suspicion,-0.547334195913979,Suspected Buzzer
@satiahtiah-ww7il,1,1.0,0.0,0.0,0.0,0.21194190424959655,2,Medium Suspicion,-0.5864762411747264,Suspected Buzzer
@AtunAtun-h8r,1,1.0,0.0,0.0,0.0,0.16908732293347678,2,Medium Suspicion,-0.5220449924253168,Normal User
@MarniRayyan,1,1.0,0.0,0.0,0.0,0.0979020979020979,2,Medium Suspicion,-0.43497840401214705,Normal User
@Aufar_bacon,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@Your.nameDayu,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@ShakaylaWandana,1,1.0,0.0,0.0,0.0,0.14792899408284024,2,Medium Suspicion,-0.44462582896903136,Normal User
@AuliaIzzatunnisa-u8b,1,1.0,0.0,0.0,0.0,0.1253362022592792,2,Medium Suspicion,-0.5002240269954726,Normal User
@dedennuri3643,1,1.0,0.0,0.0,0.0,0.23794154563385334,2,Medium Suspicion,-0.573346945431757,Suspected Buzzer
@YudiHadiansyah-m2w,1,1.0,0.0,0.0,0.0,0.19508696431773356,2,Medium Suspicion,-0.5284406354238148,Normal User
